Track name, Artist name, Album, Playlist name, Type, ISRC,,Date
Fire Fire,Steam Powered Giraffe,"The Vice Quadrant, Pt. 1",Favorite Songs,Favorite,TCACH1572923,,
Jesus H. Macy,Dance Gavin Dance,Acceptance Speech,Favorite Songs,Favorite,USEK71320901,,
Variation,Dance Gavin Dance,Instant Gratification,Favorite Songs,Favorite,USEK71527711,,
Father of All...,Green Day,Father of All...,Favorite Songs,Favorite,USRE11900336,,
I Wish I Was Stephen Malkmus,beabadoobee,I Wish I Was Stephen Malkmus,Favorite Songs,Favorite,GBK3W1901137,,
Spooks - Instrumental,Dance Gavin Dance,Downtown Battle Mountain ll (Instrumental),Favorite Songs,Favorite,QMRSZ1901887,,
Pounce Bounce - Instrumental,Dance Gavin Dance,Downtown Battle Mountain ll (Instrumental),Favorite Songs,Favorite,QMRSZ1901888,,
Thug City - Instrumental,Dance Gavin Dance,Downtown Battle Mountain ll (Instrumental),Favorite Songs,Favorite,QMRSZ1901890,,
"The Robot With Human Hair, Pt. 2 1/2 - Instrumental",Dance Gavin Dance,Downtown Battle Mountain ll (Instrumental),Favorite Songs,Favorite,QMRSZ1901889,,
Elder Goose - Instrumental,Dance Gavin Dance,Downtown Battle Mountain ll (Instrumental),Favorite Songs,Favorite,QMRSZ1901892,,
Need Money - Instrumental,Dance Gavin Dance,Downtown Battle Mountain ll (Instrumental),Favorite Songs,Favorite,QMRSZ1901891,,
Blue Dream - Instrumental,Dance Gavin Dance,Downtown Battle Mountain ll (Instrumental),Favorite Songs,Favorite,QMRSZ1901894,,
Heat Seeking Ghost Of Sex - Instrumental,Dance Gavin Dance,Downtown Battle Mountain ll (Instrumental),Favorite Songs,Favorite,QMRSZ1901893,,
Swan Soup - Instrumental,Dance Gavin Dance,Downtown Battle Mountain ll (Instrumental),Favorite Songs,Favorite,QMRSZ1901896,,
Privilously Poncheezied - Instrumental,Dance Gavin Dance,Downtown Battle Mountain ll (Instrumental),Favorite Songs,Favorite,QMRSZ1901895,,
Purple Reign - Instrumental,Dance Gavin Dance,Downtown Battle Mountain ll (Instrumental),Favorite Songs,Favorite,QMRSZ1901897,,
Buffalo!,Dance Gavin Dance,Dance Gavin Dance,Favorite Songs,Favorite,USEK70806702,,
Alex English,Dance Gavin Dance,Dance Gavin Dance,Favorite Songs,Favorite,USEK70806701,,
Me And Zoloft Get Along Just Fine,Dance Gavin Dance,Dance Gavin Dance,Favorite Songs,Favorite,USEK70806703,,
"The Robot With Human Hair, Pt. 3",Dance Gavin Dance,Dance Gavin Dance,Favorite Songs,Favorite,USEK70806704,,
Hot Water On Wool,Dance Gavin Dance,Dance Gavin Dance,Favorite Songs,Favorite,USEK70806706,,
Caviar (feat. Chino Moreno),Dance Gavin Dance,Dance Gavin Dance,Favorite Songs,Favorite,USEK70806708,,
Hot Water On Wool,Dance Gavin Dance,Dance Gavin Dance,Favorite Songs,Favorite,USEK70806705,,
"Burning Down The Nicotine Armoire, Pt. 2",Dance Gavin Dance,Dance Gavin Dance,Favorite Songs,Favorite,USEK70806710,,
Rock Solid,Dance Gavin Dance,Dance Gavin Dance,Favorite Songs,Favorite,USEK70806709,,
Reprogramming Mental Preprogramming,Dance Gavin Dance,Dance Gavin Dance,Favorite Songs,Favorite,USEK70806711,,
Skyhook,Dance Gavin Dance,Dance Gavin Dance,Favorite Songs,Favorite,USEK70806712,,
People You Know,Dance Gavin Dance,Dance Gavin Dance,Favorite Songs,Favorite,USEK70806713,,
Alex English (Tree City Sessions),Dance Gavin Dance,Tree City Sessions,Favorite Songs,Favorite,USEK71530801,,
Tree Village (Tree City Sessions),Dance Gavin Dance,Tree City Sessions,Favorite Songs,Favorite,USEK71530803,,
The Robot With Human Hair Pt. 4 (Tree City Sessions),Dance Gavin Dance,Tree City Sessions,Favorite Songs,Favorite,USEK71530802,,
Lemon Meringue Tie (Tree City Sessions),Dance Gavin Dance,Tree City Sessions,Favorite Songs,Favorite,USEK71530804,,
Thug City (Tree City Sessions),Dance Gavin Dance,Tree City Sessions,Favorite Songs,Favorite,USEK71530806,,
We Own The Night (Tree City Sessions),Dance Gavin Dance,Tree City Sessions,Favorite Songs,Favorite,USEK71530805,,
Death of a Strawberry (Tree City Sessions),Dance Gavin Dance,Tree City Sessions,Favorite Songs,Favorite,USEK71530808,,
Carl Barker (Tree City Sessions),Dance Gavin Dance,Tree City Sessions,Favorite Songs,Favorite,USEK71530807,,
Me and Zoloft Get Along Just Fine (Tree City Sessions),Dance Gavin Dance,Tree City Sessions,Favorite Songs,Favorite,USEK71530810,,
The Jiggler (Tree City Sessions),Dance Gavin Dance,Tree City Sessions,Favorite Songs,Favorite,USEK71530809,,
And I Told Them I Invented Times New Roman (Tree City Sessions),Dance Gavin Dance,Tree City Sessions,Favorite Songs,Favorite,USEK71530812,,
Spooks (Tree City Sessions),Dance Gavin Dance,Tree City Sessions,Favorite Songs,Favorite,USEK71530811,,
We Own The Night - Instrumental,Dance Gavin Dance,Instant Gratification (Instrumental),Favorite Songs,Favorite,QMRSZ1901314,,
Something New - Instrumental,Dance Gavin Dance,Instant Gratification (Instrumental),Favorite Songs,Favorite,QMRSZ1901316,,
On The Run - Instrumental,Dance Gavin Dance,Instant Gratification (Instrumental),Favorite Songs,Favorite,QMRSZ1901317,,
"Stroke God, Millionaire - Instrumental",Dance Gavin Dance,Instant Gratification (Instrumental),Favorite Songs,Favorite,QMRSZ1901315,,
Awkward - Instrumental,Dance Gavin Dance,Instant Gratification (Instrumental),Favorite Songs,Favorite,QMRSZ1901319,,
Shark Dad - Instrumental,Dance Gavin Dance,Instant Gratification (Instrumental),Favorite Songs,Favorite,QMRSZ1901318,,
The Cuddler - Instrumental,Dance Gavin Dance,Instant Gratification (Instrumental),Favorite Songs,Favorite,QMRSZ1901320,,
Legend - Instrumental,Dance Gavin Dance,Instant Gratification (Instrumental),Favorite Songs,Favorite,QMRSZ1901328,,
Death Of A Strawberry - Instrumental,Dance Gavin Dance,Instant Gratification (Instrumental),Favorite Songs,Favorite,QMRSZ1901330,,
Eagle vs. Crows - Instrumental,Dance Gavin Dance,Instant Gratification (Instrumental),Favorite Songs,Favorite,QMRSZ1901329,,
Lost - Instrumental,Dance Gavin Dance,Instant Gratification (Instrumental),Favorite Songs,Favorite,QMRSZ1901332,,
Variation - Instrumental,Dance Gavin Dance,Instant Gratification (Instrumental),Favorite Songs,Favorite,QMRSZ1901331,,
Chocolate Jackalope - Instrumental,Dance Gavin Dance,Mothership (Instrumental),Favorite Songs,Favorite,QMRSZ1900930,,
Petting Zoo Justice - Instrumental,Dance Gavin Dance,Mothership (Instrumental),Favorite Songs,Favorite,QMRSZ1900929,,
Betrayed by the Game - Instrumental,Dance Gavin Dance,Mothership (Instrumental),Favorite Songs,Favorite,QMRSZ1900928,,
Exposed - Instrumental,Dance Gavin Dance,Mothership (Instrumental),Favorite Songs,Favorite,QMRSZ1900927,,
Here Comes the Winner - Instrumental,Dance Gavin Dance,Mothership (Instrumental),Favorite Songs,Favorite,QMRSZ1900926,,
Inspire the Liars - Instrumental,Dance Gavin Dance,Mothership (Instrumental),Favorite Songs,Favorite,QMRSZ1900924,,
Deception - Instrumental,Dance Gavin Dance,Mothership (Instrumental),Favorite Songs,Favorite,QMRSZ1900923,,
Flossie Dickey Bounce - Instrumental,Dance Gavin Dance,Mothership (Instrumental),Favorite Songs,Favorite,QMRSZ1900922,,
Frozen One - Instrumental,Dance Gavin Dance,Mothership (Instrumental),Favorite Songs,Favorite,QMRSZ1900921,,
Young Robot - Instrumental,Dance Gavin Dance,Mothership (Instrumental),Favorite Songs,Favorite,QMRSZ1900920,,
Chucky vs. The Giant Tortoise - Instrumental,Dance Gavin Dance,Mothership (Instrumental),Favorite Songs,Favorite,QMRSZ1900919,,
Chocolate Jackalope,Dance Gavin Dance,Mothership,Favorite Songs,Favorite,QMRSZ1600584,,
Flossie Dickey Bounce,Dance Gavin Dance,Mothership,Favorite Songs,Favorite,QMRSZ1600575,,
Madame La Mort,newhaven,Newhaven,Favorite Songs,Favorite,TCACH1523381,,
Drunk,Dayseeker,Sleeptalk,Favorite Songs,Favorite,GBUM71903157,,
Burial Plot,Dayseeker,Sleeptalk,Favorite Songs,Favorite,GBUM71903159,,
Crooked Soul,Dayseeker,Sleeptalk,Favorite Songs,Favorite,GBUM71903460,,
The Embers Glow,Dayseeker,Sleeptalk,Favorite Songs,Favorite,GBUM71903163,,
Sleeptalk,Dayseeker,Sleeptalk,Favorite Songs,Favorite,GBUM71903161,,
Already Numb,Dayseeker,Sleeptalk,Favorite Songs,Favorite,GBUM71903167,,
The Color Black,Dayseeker,Sleeptalk,Favorite Songs,Favorite,GBUM71903165,,
Starving To Be Empty,Dayseeker,Sleeptalk,Favorite Songs,Favorite,GBUM71903171,,
Gates Of Ivory,Dayseeker,Sleeptalk,Favorite Songs,Favorite,GBUM71903169,,
Crash And Burn,Dayseeker,Sleeptalk,Favorite Songs,Favorite,GBUM71903173,,
Disease - The Blackbird Session,Beartooth,The Blackbird Session,Favorite Songs,Favorite,USP6L1900396,,
Symphony of Skin,I The Mighty,Where the Mind Wants to Go / Where You Let It Go,Favorite Songs,Favorite,US3X51738005,,
Turn Off the Lights. I'm Watching Back to the Future pt. II,Dance Gavin Dance,Acceptance Speech,Favorite Songs,Favorite,USEK71320911,,
Death of the Robot with Human Hair,Dance Gavin Dance,Acceptance Speech,Favorite Songs,Favorite,USEK71320909,,
On The Run,Dance Gavin Dance,Instant Gratification,Favorite Songs,Favorite,USEK71527704,,
Pet Names - Unplugged in LA,I The Mighty,Unplugged in LA,Favorite Songs,Favorite,US3X51943302,,
Interrobang,Bayside,Interrobang,Favorite Songs,Favorite,USHR21980001,,
Interrobang,Bayside,Interrobang,Favorite Songs,Favorite,USHR21980001,,
Bury Me,Bayside,Interrobang,Favorite Songs,Favorite,USHR21980003,,
Prayers,Bayside,Interrobang,Favorite Songs,Favorite,USHR21980002,,
Numb,Bayside,Interrobang,Favorite Songs,Favorite,USHR21980006,,
Medication,Bayside,Interrobang,Favorite Songs,Favorite,USHR21980005,,
Tall,Bayside,Interrobang,Favorite Songs,Favorite,USHR21980004,,
Trouble,Bayside,Interrobang,Favorite Songs,Favorite,USHR21980008,,
Heaven,Bayside,Interrobang,Favorite Songs,Favorite,USHR21980007,,
White Flag,Bayside,Interrobang,Favorite Songs,Favorite,USHR21980010,,
Walk It Off,Bayside,Interrobang,Favorite Songs,Favorite,USHR21980009,,
Acceptance Speech,Dance Gavin Dance,Acceptance Speech,Favorite Songs,Favorite,USEK71320903,,
Time Has Come,Bayside,Cult,Favorite Songs,Favorite,USHR21280002,,
F.I.N.E.,Too Close To Touch,"I'm Hard To Love, But So Are You, Vol. 2",Favorite Songs,Favorite,USEP41935001,,
Sympathy,Too Close To Touch,Haven't Been Myself,Favorite Songs,Favorite,USEP41629001,,
Bury Me,Bayside,Bury Me,Favorite Songs,Favorite,USHR21980003,,
Whoa Whoa Whoa,Watsky,Whoa Whoa Whoa,Favorite Songs,Favorite,USJPQ1400091,,
Blood Thinner,Royal Coda,Royal Coda,Favorite Songs,Favorite,TCADO1859166,,
Before I Cave In,Too Close To Touch,Before I Cave In,Favorite Songs,Favorite,USEP41737003,,
Enemy,Beartooth,Disease,Favorite Songs,Favorite,USP6L1800295,,
Carve,Dance Gavin Dance,Acceptance Speech,Favorite Songs,Favorite,USEK71320904,,
Guilty,The Muffs,Hamburger,Favorite Songs,Favorite,USQY50972542,,
Afterall,Beartooth,Disease,Favorite Songs,Favorite,USP6L1800293,,
The Hound and the Fox,I The Mighty,Oil in Water,Favorite Songs,Favorite,US3X51637101,,
Degenerates,I The Mighty,Where the Mind Wants to Go / Where You Let It Go,Favorite Songs,Favorite,US3X51738001,,
Numb,Bayside,Numb,Favorite Songs,Favorite,USHR21980006,,
Prayers,Bayside,Interrobang,Favorite Songs,Favorite,USHR21980002,,
The Hound and the Fox,I The Mighty,Connector (Commentary),Favorite Songs,Favorite,US3X51531222,,
TOO LATE,Chase Atlantic,PHASES,Favorite Songs,Favorite,QMRSZ1900607,,
The Difference Between Medicine And Poison Is In The Dose,Circa Survive,On Letting Go,Favorite Songs,Favorite,US3X50713904,,
Slow Dancing Forever,I The Mighty,Oil in Water,Favorite Songs,Favorite,US3X51637104,,
Blood Wolf,Dance Gavin Dance,Blood Wolf,Favorite Songs,Favorite,QMRSZ1901346,,
Privilously Poncheezied,Dance Gavin Dance,Downtown Battle Mountain II,Favorite Songs,Favorite,USEK71112309,,
Philosopher King - Instrumental,Dance Gavin Dance,Mothership (Instrumental),Favorite Songs,Favorite,QMRSZ1900925,,
Never Bloom Again,Waterparks,FANDOM,Favorite Songs,Favorite,USHR21912810,,
It Doesn't Make It True,Bayside,Vacancy,Favorite Songs,Favorite,USHR21680010,,
Prom Queen,Beach Bunny,Prom Queen,Favorite Songs,Favorite,QZDA71885746,,
Heat Wave,Snail Mail,Lush,Favorite Songs,Favorite,USMTD1811093,,
Happy Unhappy,The Beths,Future Me Hates Me,Favorite Songs,Favorite,US22N1812807,,
Way It Goes,Hippo Campus,Landmark,Favorite Songs,Favorite,QM5BK1600111,,
Komodo,Samsa,Komodo,Favorite Songs,Favorite,QM2PV1706114,,
Swimming In The Moonlight,Bad Suns,Disappear Here,Favorite Songs,Favorite,QMRSZ1600417,,
Blue-Eyes White Yeti,I Met a Yeti,Blue-Eyes White Yeti,Favorite Songs,Favorite,QZHN31929684,,
Born Cold,Creeper,Born Cold,Favorite Songs,Favorite,GBAHT1901118,,
Sugar Skulls,Envy On The Coast,Lucy Gray,Favorite Songs,Favorite,USAT20703524,,
You'll Be Fine,Anthony Green,Pixie Queen,Favorite Songs,Favorite,QMCE71301029,,
The Way It Is,The Strokes,Room On Fire,Favorite Songs,Favorite,USRC10301526,,
Dream Boy,Beach Bunny,Dream Boy,Favorite Songs,Favorite,USQE91600053,,
Ghost (Acoustic),Tilian,Future Friends - EP,Favorite Songs,Favorite,TCACB1498579,,
Let Down,Palisades,Palisades,Favorite Songs,Favorite,QMRSZ1600739,,
You're Not Alone,Saosin,Saosin,Favorite Songs,Favorite,USCA20601169,,
Close Your Eyes To See,Circa Survive,On Letting Go,Favorite Songs,Favorite,US3X50713911,,
Shark Dad,Dance Gavin Dance,Instant Gratification,Favorite Songs,Favorite,USEK71527705,,
Advanced Placement,Watsky,Advanced Placement,Favorite Songs,Favorite,QMBZ91975655,,
Playing Catch With .22,I The Mighty,Oil in Water,Favorite Songs,Favorite,US3X51637102,,
Sleepwalker,I The Mighty,Where the Mind Wants to Go / Where You Let It Go,Favorite Songs,Favorite,US3X51738006,,
And I Told Them I Invented Times New Roman,Dance Gavin Dance,Downtown Battle Mountain,Favorite Songs,Favorite,USEK70704602,,
Welcome Home | Caved In,newhaven,RUOK,Favorite Songs,Favorite,TCAEL1970631,,
Whisper,Burn The Ballroom,Melodies for the Outsiders,Favorite Songs,Favorite,TCABW1408059,,
Every Snowflake Is Different (Just Like You),My Chemical Romance,Yo Gabba Gabba! Hey!,Favorite Songs,Favorite,CAN031700008,,
Lustration,Circa Survive,The Amulet (Deluxe),Favorite Songs,Favorite,USHR21711101,,
Never Tell A Soul,Circa Survive,The Amulet (Deluxe),Favorite Songs,Favorite,USHR21711102,,
Indra's Net,Circa Survive,The Amulet (Deluxe),Favorite Songs,Favorite,USHR21811112,,
Get Out,Circa Survive,Blue Sky Noise (Deluxe - Remastered),Favorite Songs,Favorite,USHR21711112,,
Eagle vs. Crows,Dance Gavin Dance,Instant Gratification,Favorite Songs,Favorite,USEK71527709,,
Dead,newhaven,RUOK,Favorite Songs,Favorite,TCADW1871889,,
Nearly Perfect,Remo Drive,"Natural, Everyday Extended Play",Favorite Songs,Favorite,USEP41919025,,
valentine (prod. flavors),atlas,valentine (prod. flavors),Favorite Songs,Favorite,QM42K1705422,,
Annabelle,Creeper,Annabelle,Favorite Songs,Favorite,GBAHT2000001,,
The Sound of Breathing,I The Mighty,Where the Mind Wants to Go / Where You Let It Go,Favorite Songs,Favorite,US3X51738009,,
Kiss Me You Animal,Burn The Ballroom,Kiss Me You Animal,Favorite Songs,Favorite,TCAEM1990931,,
Blood Runs Forever,Scary Kids Scaring Kids,Scary Kids Scaring Kids,Favorite Songs,Favorite,USI2R0750315,,
Ms. California,Beach Bunny,Ms. California,Favorite Songs,Favorite,USQE91600050,,
Snake Devil,Scary Kids Scaring Kids,Scary Kids Scaring Kids,Favorite Songs,Favorite,USI2R0750312,,
At The Door,The Strokes,At The Door,Favorite Songs,Favorite,USRC11902731,,
Lemonade,Dwellings,Lavender Town,Favorite Songs,Favorite,USF281619604,,
Ode to Justin Bieber (feat. Jack Shoot & JMSEY),Hobo Johnson,The Fall of Hobo Johnson,Favorite Songs,Favorite,USRE11900298,,
Meet Me on the Roof,Green Day,Father of All...,Favorite Songs,Favorite,USRE11900384,,
Racetrack,Beach Bunny,Honeymoon,Favorite Songs,Favorite,USQE91600052,,
Ms. California,Beach Bunny,Honeymoon,Favorite Songs,Favorite,USQE91600050,,
Barely Legal,The Strokes,Is This It,Favorite Songs,Favorite,USRC10100764,,
April,Beach Bunny,Honeymoon,Favorite Songs,Favorite,USQE91600048,,
You & the Cockroach,Hobo Johnson,The Fall of Hobo Johnson,Favorite Songs,Favorite,USRE11900293,,
Colorblind,Beach Bunny,Honeymoon,Favorite Songs,Favorite,USQE91600051,,
Promises,Beach Bunny,Promises,Favorite Songs,Favorite,USQE91600046,,
Prisoner,Dance Gavin Dance,Prisoner,Favorite Songs,Favorite,QMRSZ2000080,,
The New Flesh,Bayside,Killing Time,Favorite Songs,Favorite,USWU31000135,,
Don't Waste It,newhaven,RUOK,Favorite Songs,Favorite,TCAEH1930150,,
Soma,The Strokes,Is This It,Favorite Songs,Favorite,USRC10100771,,
I Thought You'd Be Dead By Now,"Us, From Outside",Inspired By The Threat Of Failure,Favorite Songs,Favorite,USF271010006,,
Set Me Free,Avenged Sevenfold,Set Me Free,Favorite Songs,Favorite,USWB11902640,,
Street Spirit,John Dolmayan,Street Spirit,Favorite Songs,Favorite,QZFYX2027111,,
Dyed In The Wool,Circa Survive,Blue Sky Noise (Deluxe - Remastered),Favorite Songs,Favorite,USHR21711122,,
Graffitia,Green Day,Father of All...,Favorite Songs,Favorite,USRE11900390,,
Take the Money and Crawl,Green Day,Father of All...,Favorite Songs,Favorite,USRE11900389,,
Junkies on a High,Green Day,Father of All...,Favorite Songs,Favorite,USRE11900388,,
Sugar Youth,Green Day,Father of All...,Favorite Songs,Favorite,USRE11900387,,
Stab You in the Heart,Green Day,Father of All...,Favorite Songs,Favorite,USRE11900386,,
I Was a Teenage Teenager,Green Day,Father of All...,Favorite Songs,Favorite,USRE11900385,,
Undermine,Watsky,Undermine,Favorite Songs,Favorite,QM4TW2011030,,
Pants,Here Come The Mummies,Single Entendre,Favorite Songs,Favorite,USHM80693938,,
Snake Charmer,Dwellings,Snake Charmer,Favorite Songs,Favorite,USF281619606,,
Cuffing Season,Beach Bunny,Honeymoon,Favorite Songs,Favorite,USQE91600047,,
Rearview,Beach Bunny,Honeymoon,Favorite Songs,Favorite,USQE91600049,,
Dream Boy,Beach Bunny,Honeymoon,Favorite Songs,Favorite,USQE91600053,,
Cloud 9,Beach Bunny,Honeymoon,Favorite Songs,Favorite,USQE91600054,,
DVP,PUP,The Dream Is Over,Favorite Songs,Favorite,USA6G1661502,,
Bad Decisions,The Strokes,Bad Decisions,Favorite Songs,Favorite,USRC11902729,,
Mover Awayer,Hobo Johnson,The Fall of Hobo Johnson,Favorite Songs,Favorite,USRE11900291,,
The Hound and the Fox,I The Mighty,Connector,Favorite Songs,Favorite,US3X51531210,,
Vultures,Dayseeker,Dreaming Is Sinking /// Waking Is Rising,Favorite Songs,Favorite,GBUM71701516,,
Misery Loves My Company,Three Days Grace,Transit Of Venus,Favorite Songs,Favorite,USRC11200914,,
Oh Yeah!,Green Day,Father of All...,Favorite Songs,Favorite,USRE11900383,,
"Fire, Ready, Aim",Green Day,Father of All...,Favorite Songs,Favorite,USRE11900382,,
Father of All...,Green Day,Father of All...,Favorite Songs,Favorite,USRE11900336,,
This Is America,Childish Gambino,This Is America,Favorite Songs,Favorite,USRC11801773,,
Dirty Minds,Here Come The Mummies,Everlasting Party,Favorite Songs,Favorite,USHM20571057,,
Tap Out,The Strokes,Comedown Machine,Favorite Songs,Favorite,USRC11300075,,
Flesh and Bone,Circa Survive,The Amulet (Deluxe),Favorite Songs,Favorite,USHR21711109,,
At Night It Gets Worse,Circa Survive,The Amulet (Deluxe),Favorite Songs,Favorite,USHR21711105,,
Refuge,Northlane,Equinox,Favorite Songs,Favorite,AUI441600153,,
Long Sleeves and Nicotine,newhaven,Newhaven,Favorite Songs,Favorite,TCACH1523382,,
Loved Forever,Scary Kids Scaring Kids,Loved Forever,Favorite Songs,Favorite,QZHN61958861,,
Dancer in the Dark,Chase Atlantic,Chase Atlantic,Favorite Songs,Favorite,USWB11701709,,
Triggered,Chase Atlantic,Chase Atlantic,Favorite Songs,Favorite,USWB11700398,,
I DON'T LIKE DARKNESS,Chase Atlantic,PHASES,Favorite Songs,Favorite,QMRSZ1900609,,
